outcome,month,MMWR week,Age group,Vaccine product,Vaccinated with outcome,Fully vaccinated population,Unvaccinated with outcome,Unvaccinated population,Crude vax IR,Crude unvax IR,Crude IRR,Age adjusted vax IR,Age adjusted unvax IR,Age adjusted IRR,Continuity correction
case,MAY 2022,202218,18-29,all_types,38082,22977004,25294,12086763,165.7396238,209.2702571,1.262644697,,,,1
case,MAY 2022,202218,30-49,all_types,74521,42167316,33522,13011055.2,176.7269228,257.6424393,1.457856195,,,,1
case,MAY 2022,202218,50-64,all_types,51738,34679138,17279,6536149.7,149.1905595,264.3605302,1.771965539,,,,1
case,MAY 2022,202218,65-79,all_types,31756,25628561.55,8805,2112452.7,123.9086319,416.8140664,3.363882402,,,,1
case,MAY 2022,202218,80+,all_types,10705,7456081,3373,1011793.95,143.574084,333.3682713,2.321925113,,,,1
case,MAY 2022,202218,all_ages_adj,all_types,228786,148541863.6,109926,54944930.55,154.0212264,200.0657729,1.298949356,159.0527093,239.4723946,1.50561657,1
case,MAY 2022,202218,all_ages_adj,Janssen,12294,11309282,109926,54944930.55,108.7071664,200.0657729,1.840410155,94.5017162,239.4723946,2.534053394,1
case,MAY 2022,202218,all_ages_adj,Moderna,75901,51575809,109926,54944930.55,147.1639543,200.0657729,1.359475381,151.8948528,239.4723946,1.576566883,1
case,MAY 2022,202218,all_ages_adj,Pfizer,140314,85581281,109926,54944930.55,163.9540778,200.0657729,1.220254938,168.6082549,239.4723946,1.420288673,1
case,MAY 2022,202219,5-11,all_types,12230,5474396,17447,13653197,223.4036412,127.7869205,0.572000169,,,,0
case,MAY 2022,202219,12-17,all_types,15155,10203166,11445,6491525,148.5323281,176.3068,1.186992773,,,,0
case,MAY 2022,202219,18-29,all_types,43397,23003238,30477,12052927,188.6560492,252.859741,1.340321406,,,,1
case,MAY 2022,202219,30-49,all_types,89755,42195127,43325,12978538.2,212.7141364,333.8203373,1.569337812,,,,1
case,MAY 2022,202219,50-64,all_types,63275,34711372,22584,6515402.7,182.2889628,346.6247758,1.901512689,,,,1
case,MAY 2022,202219,65-79,all_types,38268,25669052.55,11295,2099720.7,149.0822457,537.9286874,3.608267938,,,,1
case,MAY 2022,202219,80+,all_types,12968,7472051,4373,1004872.95,173.5534193,435.1793926,2.507466545,,,,1
case,MAY 2022,202219,all_ages_adj,all_types,275048,148728402.6,140946,54796183.55,184.9330695,257.2186435,1.390874246,191.1601223,308.7249817,1.615007241,1
case,MAY 2022,202219,all_ages_adj,Janssen,14886,11316906,140946,54796183.55,131.5377189,257.2186435,1.955474412,122.6876778,308.7249817,2.516348725,1
case,MAY 2022,202219,all_ages_adj,Moderna,90803,51633015,140946,54796183.55,175.862285,257.2186435,1.462614019,231.7488897,308.7249817,1.332153013,1
case,MAY 2022,202219,all_ages_adj,Pfizer,169007,85706963,140946,54796183.55,197.1916797,257.2186435,1.304409211,202.5748719,308.7249817,1.524004329,1
case,MAY 2022,202220,5-11,all_types,11621,5499939,17706,13626102,211.2932525,129.9417838,0.614983121,,,,0
case,MAY 2022,202220,12-17,all_types,16609,10216611,12570,6474739,162.5685856,194.1390997,1.194198122,,,,0
case,MAY 2022,202220,18-29,all_types,47833,23029088,34144,12017383,207.7068792,284.1217593,1.367897685,,,,1
case,MAY 2022,202220,30-49,all_types,96242,42222493,49558,12942821.2,227.9401171,382.8995181,1.679825047,,,,1
case,MAY 2022,202220,50-64,all_types,68880,34742650,26416,6493119.7,198.257761,406.8306334,2.05202879,,,,1
case,MAY 2022,202220,65-79,all_types,41634,25705496.55,13150,2086905.7,161.9653599,630.1195114,3.890458502,,,,1
case,MAY 2022,202220,80+,all_types,13983,7486245,4883,997821.95,186.7825592,489.3658633,2.619976219,,,,1
case,MAY 2022,202220,all_ages_adj,all_types,296802,148902522.6,158427,54638892.55,199.3263747,289.9528021,1.454663501,203.7350935,352.9644785,1.732467747,1
case,MAY 2022,202220,all_ages_adj,Janssen,16050,11324373,158427,54638892.55,141.7297011,289.9528021,2.045815379,116.4893641,352.9644785,3.03001464,1
case,MAY 2022,202220,all_ages_adj,Moderna,98414,51686866,158427,54638892.55,190.4042702,289.9528021,1.522827202,196.980379,352.9644785,1.791876329,1
case,MAY 2022,202220,all_ages_adj,Pfizer,181964,85823351,158427,54638892.55,212.0215511,289.9528021,1.367562876,216.5382811,352.9644785,1.630032697,1
case,MAY 2022,202221,5-11,all_types,10852,5523593,15910,13596954,196.4663218,117.0115013,0.595580455,,,,0
case,MAY 2022,202221,12-17,all_types,16448,10229833,11652,6459128,160.7846384,180.3958677,1.121972033,,,,0
case,MAY 2022,202221,18-29,all_types,48940,23053176,35075,11984019,212.2917901,292.6814452,1.37867529,,,,1
case,MAY 2022,202221,30-49,all_types,95210,42248013,49813,12909190.2,225.359711,385.8723842,1.712250972,,,,1
case,MAY 2022,202221,50-64,all_types,68968,34772650,26802,6470624.7,198.3397872,414.210393,2.088387806,,,,1
case,MAY 2022,202221,65-79,all_types,42183,25739483.55,13486,2074480.7,163.8844071,650.0904058,3.966761801,,,,1
case,MAY 2022,202221,80+,all_types,13922,7498536,4883,991386.95,185.6629081,492.5422914,2.652884717,,,,1
case,MAY 2022,202221,all_ages_adj,all_types,296523,149065284.6,157621,54485783.55,198.9215671,289.2883056,1.454283262,202.0420651,356.0174408,1.762095634,1
case,MAY 2022,202221,all_ages_adj,Janssen,15847,11330140,157621,54485783.55,139.8658799,289.2883056,2.068326499,157.8207392,356.0174408,2.255834327,1
case,MAY 2022,202221,all_ages_adj,Moderna,99072,51737074,157621,54485783.55,191.4913085,289.2883056,1.510712459,209.8070223,356.0174408,1.696880481,1
case,MAY 2022,202221,all_ages_adj,Pfizer,181257,85933430,157621,54485783.55,210.9272259,289.2883056,1.371507658,214.5647611,356.0174408,1.659254013,1
case,JUN 2022,202222,5-11,all_types,8638,5547744,12784,13573459,155.7029308,94.18380385,0.604894226,,,,0
case,JUN 2022,202222,12-17,all_types,12899,10243363,9002,6445430,125.9254407,139.6648478,1.109107477,,,,0
case,JUN 2022,202222,18-29,all_types,47274,23077175,36127,11955956,204.8517637,302.1673884,1.475053878,,,,1
case,JUN 2022,202222,30-49,all_types,91537,42274007,51142,12882523.2,216.5325847,396.9874473,1.833384328,,,,1
case,JUN 2022,202222,50-64,all_types,66245,34804399,26948,6453318.7,190.3351355,417.5835915,2.193938552,,,,1
case,JUN 2022,202222,65-79,all_types,41907,25773284.55,14081,2065650.7,162.5986006,681.6738183,4.192371988,,,,1
case,JUN 2022,202222,80+,all_types,14078,7510789,4972,987036.95,187.4370322,503.7298756,2.687461861,,,,1
case,JUN 2022,202222,all_ages_adj,all_types,282578,149230761.6,155056,54363374.55,189.3564015,285.2214405,1.506267748,188.7946411,359.1224186,1.902185446,1
case,JUN 2022,202222,all_ages_adj,Janssen,15424,11335759,155056,54363374.55,136.0649957,285.2214405,2.096214673,132.6002358,359.1224186,2.708309049,1
case,JUN 2022,202222,all_ages_adj,Moderna,97428,51788796,155056,54363374.55,188.1256324,285.2214405,1.516122162,184.4830085,359.1224186,1.946642249,1
case,JUN 2022,202222,all_ages_adj,Pfizer,169430,86045143,155056,54363374.55,196.9082671,285.2214405,1.448499064,199.4331231,359.1224186,1.800716015,1
case,JUN 2022,202223,5-11,all_types,7614,5575732,12080,13544691,136.5560612,89.1862354,0.653110778,,,,0
case,JUN 2022,202223,12-17,all_types,11210,10257684,7916,6430222,109.283928,123.1061696,1.126480095,,,,0
case,JUN 2022,202223,18-29,all_types,44724,23100333,36417,11923759,193.6075986,305.4154315,1.577497131,,,,1
case,JUN 2022,202223,30-49,all_types,88952,42299596,51821,12851376.2,210.2904245,403.2330794,1.917505661,,,,1
case,JUN 2022,202223,50-64,all_types,66189,34837532,27550,6433715.7,189.9933669,428.212891,2.253830741,,,,1
case,JUN 2022,202223,65-79,all_types,42103,25806640.55,14445,2055346.7,163.1479305,702.8011381,4.307753925,,,,1
case,JUN 2022,202223,80+,all_types,14133,7522742,5218,981987.95,187.8703271,531.3710825,2.828392811,,,,1
case,JUN 2022,202223,all_ages_adj,all_types,274925,149400259.6,155447,54221098.55,184.0190913,286.6909822,1.557941517,181.1773758,364.4665395,2.011655914,1
case,JUN 2022,202223,all_ages_adj,Janssen,15487,11341253,155447,54221098.55,136.5545765,286.6909822,2.099460814,108.2350576,364.4665395,3.367361257,1
case,JUN 2022,202223,all_ages_adj,Moderna,95844,51838649,155447,54221098.55,184.8890776,286.6909822,1.550610701,171.7548679,364.4665395,2.122015778,1
case,JUN 2022,202223,all_ages_adj,Pfizer,163294,86162536,155447,54221098.55,189.5185629,286.6909822,1.512732989,191.1883888,364.4665395,1.906321518,1
case,JUN 2022,202224,5-11,all_types,6227,5599460,10796,13516590,111.2071521,79.87221629,0.718229132,,,,0
case,JUN 2022,202224,12-17,all_types,9006,10270617,7221,6414836,87.68703964,112.5671802,1.283737947,,,,0
case,JUN 2022,202224,18-29,all_types,42324,23120915,36365,11893846,183.0550391,305.7463498,1.670242738,,,,1
case,JUN 2022,202224,30-49,all_types,84742,42321400,51693,12822325.2,200.2343968,403.1484087,2.013382392,,,,1
case,JUN 2022,202224,50-64,all_types,64226,34861988,28171,6416536.7,184.2293102,439.0374639,2.383103229,,,,1
case,JUN 2022,202224,65-79,all_types,42288,25828226.55,15029,2047287.5,163.7278499,734.093282,4.483618898,,,,1
case,JUN 2022,202224,80+,all_types,14192,7530279,5147,977724.95,188.4657926,526.4261692,2.793218664,,,,1
case,JUN 2022,202224,all_ages_adj,all_types,263005,149532885.6,154422,54089146.35,175.8843876,285.4953543,1.623198956,170.4202191,367.1895829,2.154612785,1
case,JUN 2022,202224,all_ages_adj,Janssen,14850,11345263,154422,54089146.35,130.8916329,285.4953543,2.181158168,126.9477992,367.1895829,2.89244544,1
case,JUN 2022,202224,all_ages_adj,Moderna,94108,51875047,154422,54089146.35,181.4128477,285.4953543,1.573732831,173.9816048,367.1895829,2.110508081,1
case,JUN 2022,202224,all_ages_adj,Pfizer,153769,86256338,154422,54089146.35,178.2697986,285.4953543,1.601479087,178.9588878,367.1895829,2.051809706,1
case,JUN 2022,202225,5-11,all_types,6292,5624821,11336,13488153,111.8613375,84.04412376,0.751324145,,,,0
case,JUN 2022,202225,12-17,all_types,9260,10284441,7401,6400644,90.03892385,115.6289898,1.284211149,,,,0
case,JUN 2022,202225,18-29,all_types,45890,23143550,39268,11865342,198.2841872,330.9470557,1.669054202,,,,1
case,JUN 2022,202225,30-49,all_types,91632,42345085,55944,12795427.2,216.3934728,437.2186964,2.020480057,,,,1
case,JUN 2022,202225,50-64,all_types,69421,34887031,29373,6400408.7,198.987985,458.9238184,2.306289088,,,,1
case,JUN 2022,202225,65-79,all_types,45871,25850049.55,15556,2039944.5,177.4503368,762.569766,4.297370067,,,,1
case,JUN 2022,202225,80+,all_types,15655,7538015,5419,974173.4,207.6806692,556.2664717,2.678470142,,,,1
case,JUN 2022,202225,all_ages_adj,all_types,284021,149672992.6,164297,53964092.8,189.7610218,304.4561513,1.604418802,183.0751614,390.578217,2.133430957,1
case,JUN 2022,202225,all_ages_adj,Janssen,16185,11350367,164297,53964092.8,142.5945082,304.4561513,2.135118352,130.162361,390.578217,3.000700155,1
case,JUN 2022,202225,all_ages_adj,Moderna,102340,51912433,164297,53964092.8,197.1396717,304.4561513,1.54436775,198.3948537,390.578217,1.968691272,1
case,JUN 2022,202225,all_ages_adj,Pfizer,165137,86355865,164297,53964092.8,191.2284707,304.4561513,1.592106814,191.6282335,390.578217,2.038208096,1
case,JUN 2022,202226,5-11,all_types,6235,5650332,12966,13460438,110.3474982,96.32673172,0.872939879,,,,0
case,JUN 2022,202226,12-17,all_types,9597,10297515,8242,6387013,93.19724225,129.0431067,1.38462366,,,,0
case,JUN 2022,202226,18-29,all_types,48777,23165600,43926,11836838,210.5578962,371.0957267,1.762440324,,,,1
case,JUN 2022,202226,30-49,all_types,96447,42367796,62314,12768658.2,227.6422403,488.0230877,2.143816046,,,,1
case,JUN 2022,202226,50-64,all_types,73900,34909281,32690,6385345.7,211.6915556,511.9534875,2.418393526,,,,1
case,JUN 2022,202226,65-79,all_types,50000,25868484.55,17743,2033025.5,193.2853852,872.7386843,4.515285434,,,,1
case,JUN 2022,202226,80+,all_types,16969,7544285,6292,970917.4,224.9252249,648.0468884,2.881165902,,,,1
case,JUN 2022,202226,all_ages_adj,all_types,301925,149803293.6,184173,53842235.8,201.5476381,342.060461,1.697169286,193.2536862,439.6089902,2.274776739,1
case,JUN 2022,202226,all_ages_adj,Janssen,16912,11355093,184173,53842235.8,148.9375737,342.060461,2.296670025,142.1001416,439.6089902,3.093656243,1
case,JUN 2022,202226,all_ages_adj,Moderna,110660,51945624,184173,53842235.8,213.0304566,342.060461,1.605688062,203.9230163,439.6089902,2.155759552,1
case,JUN 2022,202226,all_ages_adj,Pfizer,174032,86449284,184173,53842235.8,201.3110947,342.060461,1.699163484,201.2980738,439.6089902,2.183870823,1
case,JUL 2022,202227,5-11,all_types,6153,5674291,13550,13435754,108.4364549,100.8503133,0.930040671,,,,0
case,JUL 2022,202227,12-17,all_types,9286,10309991,8882,6375341,90.06797387,139.318038,1.546809949,,,,0
case,JUL 2022,202227,18-29,all_types,49758,23185596,45989,11813229,214.6073795,389.3008423,1.814014239,,,,1
case,JUL 2022,202227,30-49,all_types,98922,42388382,64903,12746804.2,233.3705495,509.1707614,2.181812412,,,,1
case,JUL 2022,202227,50-64,all_types,76569,34929357,34170,6371359.7,219.2110207,536.3062456,2.446529576,,,,1
case,JUL 2022,202227,65-79,all_types,52386,25884293.55,18467,2026875.5,202.3852801,911.1067749,4.501843091,,,,1
case,JUL 2022,202227,80+,all_types,18037,7549692,6646,968400.4,238.9104085,686.2863749,2.872567918,,,,1
case,JUL 2022,202227,all_ages_adj,all_types,311111,149921602.6,192607,53737763.8,207.5157914,358.4201991,1.727194816,197.9542377,460.2634355,2.325100189,1
case,JUL 2022,202227,all_ages_adj,Janssen,17629,11359608,192607,53737763.8,155.1902143,358.4201991,2.309554122,157.651556,460.2634355,2.919498209,1
case,JUL 2022,202227,all_ages_adj,Moderna,113952,51975149,192607,53737763.8,219.2432387,358.4201991,1.634806169,190.6559185,460.2634355,2.414105154,1
case,JUL 2022,202227,all_ages_adj,Pfizer,179163,86534828,192607,53737763.8,207.0414932,358.4201991,1.731151537,206.6555244,460.2634355,2.227201218,1
case,JUL 2022,202228,5-11,all_types,6425,5698075,15990,13403669,112.7573786,119.2956943,1.057985702,,,,0
case,JUL 2022,202228,12-17,all_types,10163,10322472,10236,6360827,98.45509874,160.9224712,1.634475749,,,,0
case,JUL 2022,202228,18-29,all_types,51493,23205820,50566,11782923,221.8969207,429.146486,1.933990272,,,,1
case,JUL 2022,202228,30-49,all_types,102100,42408311,71697,12717419.2,240.7546955,563.7700454,2.341678298,,,,1
case,JUL 2022,202228,50-64,all_types,81331,34947292,37537,6352019.7,232.7247559,590.9459002,2.539248126,,,,1
case,JUL 2022,202228,65-79,all_types,56003,25898168.55,20184,2016994.5,216.2430903,1000.696829,4.627647651,,,,1
case,JUL 2022,202228,80+,all_types,19522,7554475,7183,964687.4,258.4163691,744.5935336,2.881371394,,,,1
case,JUL 2022,202228,all_ages_adj,all_types,327037,150034613.6,213393,53598539.8,217.9743676,398.1321148,1.826508865,207.1459308,508.9279243,2.456856972,1
case,JUL 2022,202228,all_ages_adj,Janssen,18840,11363494,213393,53598539.8,165.7940771,398.1321148,2.401365126,203.1776376,508.9279243,2.504842217,1
case,JUL 2022,202228,all_ages_adj,Moderna,121155,52001140,213393,53598539.8,232.9852769,398.1321148,1.708829503,210.7762995,508.9279243,2.414540561,1
case,JUL 2022,202228,all_ages_adj,Pfizer,186640,86618597,213393,53598539.8,215.4733585,398.1321148,1.847709237,214.1096233,508.9279243,2.376950258,1
case,JUL 2022,202229,5-11,all_types,6528,5718633,16941,13368813,114.1531551,126.7203004,1.110090214,,,,0
case,JUL 2022,202229,12-17,all_types,9739,10332921,10510,6346190,94.25214806,165.6111777,1.757107728,,,,0
case,JUL 2022,202229,18-29,all_types,48567,23223967,49846,11754091,209.124479,424.0736268,2.027852639,,,,1
case,JUL 2022,202229,30-49,all_types,98148,42426070,71629,12689283.2,231.3388914,564.4842098,2.440074846,,,,1
case,JUL 2022,202229,50-64,all_types,79291,34963333,38136,6331731.7,226.7832989,602.2996837,2.655837914,,,,1
case,JUL 2022,202229,65-79,all_types,55648,25909816.55,20490,2006767.5,214.7757391,1021.045039,4.754005471,,,,1
case,JUL 2022,202229,80+,all_types,19736,7558149,7449,960740.4,261.1221345,775.3395194,2.969260039,,,,1
case,JUL 2022,202229,all_ages_adj,all_types,317657,150132889.6,215001,53457616.8,211.5838848,402.1896464,1.900851981,200.6143303,514.5056849,2.564650711,1
case,JUL 2022,202229,all_ages_adj,Janssen,18611,11367296,215001,53457616.8,163.724073,402.1896464,2.456508924,163.5036415,514.5056849,3.146753677,1
case,JUL 2022,202229,all_ages_adj,Moderna,118261,52024373,215001,53457616.8,227.3184532,402.1896464,1.769278476,198.6548092,514.5056849,2.589948298,1
case,JUL 2022,202229,all_ages_adj,Pfizer,180412,86690730,215001,53457616.8,208.1099098,402.1896464,1.932582869,206.7938091,514.5056849,2.488012998,1
case,JUL 2022,202230,5-11,all_types,5820,5742345,16410,13332711,101.3523221,123.0807448,1.214385051,,,,0
case,JUL 2022,202230,12-17,all_types,8915,10344354,10010,6331238,86.18227876,158.1049394,1.83454118,,,,0
case,JUL 2022,202230,18-29,all_types,43719,23244322,46146,11726150,188.0846428,393.5306985,2.092306382,,,,1
case,JUL 2022,202230,30-49,all_types,88281,42446488,66553,12662549.2,207.9818712,525.5892708,2.52709175,,,,1
case,JUL 2022,202230,50-64,all_types,72199,34985358,35788,6314602.7,206.3691902,566.7498289,2.746290899,,,,1
case,JUL 2022,202230,65-79,all_types,51399,25927375.55,19475,1998507.5,198.2422012,974.4772036,4.915589102,,,,1
case,JUL 2022,202230,80+,all_types,18409,7563619,7263,957150.4,243.3887799,758.8149156,3.117707053,,,,1
case,JUL 2022,202230,all_ages_adj,all_types,288742,150253861.6,201645,53322908.8,192.1694371,378.1582898,1.967837839,181.5892755,484.4067895,2.667595805,1
case,JUL 2022,202230,all_ages_adj,Janssen,17044,11371622,201645,53322908.8,149.8818726,378.1582898,2.523042201,120.0127321,484.4067895,4.036294991,1
case,JUL 2022,202230,all_ages_adj,Moderna,107813,52056311,201645,53322908.8,207.1084138,378.1582898,1.82589535,180.9515779,484.4067895,2.67699677,1
case,JUL 2022,202230,all_ages_adj,Pfizer,163561,86776669,201645,53322908.8,188.4849947,378.1582898,2.006304482,186.8879969,484.4067895,2.591963088,1
case,AUG 2022,202231,5-11,all_types,5262,5769179,15382,13295421,91.20881845,115.6939671,1.26845155,,,,0
case,AUG 2022,202231,12-17,all_types,8005,10356583,9398,6316222,77.2938333,148.7914769,1.925010969,,,,0
case,AUG 2022,202231,18-29,all_types,38578,23266427,40647,11701013,165.8097309,347.3801798,2.095053034,,,,1
case,AUG 2022,202231,30-49,all_types,76917,42470098,59293,12637124.2,181.1086002,469.1969396,2.590693866,,,,1
case,AUG 2022,202231,50-64,all_types,63223,35014299,31645,6299664.7,180.563375,502.3283223,2.782005611,,,,1
case,AUG 2022,202231,65-79,all_types,45465,25950177.55,17724,1991715.5,175.2011134,889.8861308,5.079226459,,,,1
case,AUG 2022,202231,80+,all_types,16748,7570194,6517,954479.4,221.236074,682.7805818,3.086208182,,,,1
case,AUG 2022,202231,all_ages_adj,all_types,254198,150396957.6,180606,53195639.8,169.0180467,339.5127884,2.008736907,159.736636,434.7115793,2.721426907,1
case,AUG 2022,202231,all_ages_adj,Janssen,15146,11375664,180606,53195639.8,133.1438763,339.5127884,2.549969236,110.43814,434.7115793,3.936245026,1
case,AUG 2022,202231,all_ages_adj,Moderna,95260,52095626,180606,53195639.8,182.8560425,339.5127884,1.856721735,178.7374443,434.7115793,2.432123727,1
case,AUG 2022,202231,all_ages_adj,Pfizer,143510,86878021,180606,53195639.8,165.1856227,339.5127884,2.055341033,163.8908072,434.7115793,2.652446386,1
case,AUG 2022,202232,5-11,all_types,5181,5795063,18657,13260201,89.40368724,140.6992247,1.573751923,,,,0
case,AUG 2022,202232,12-17,all_types,8339,10367277,11752,6301838,80.43577885,186.4852762,2.318436881,,,,0
case,AUG 2022,202232,18-29,all_types,32953,23285520,35903,11673840,141.5171317,307.5509001,2.173241476,,,,1
case,AUG 2022,202232,30-49,all_types,66488,42488217,52177,12612743.2,156.4857382,413.6847883,2.64359419,,,,1
